Year,Program Area,Program Project,Sub-Program Project,Actuals,Annualized_CR,PresBud,PresBud_vs_Annualized_CR,Enacted,PresBud_vs_Enacted
2012,Hazardous Substance Superfund,Compliance,Compliance Incentives,14.4,0,0,,0,0
2012,Hazardous Substance Superfund,Compliance,Compliance Monitoring,1181.8,1216,1222,,1216,6
2012,Hazardous Substance Superfund,Compliance,"Subtotal, Compliance",1196.2,1216,1222,,1216,6
2012,Hazardous Substance Superfund,Enforcement,Environmental Justice,891,795,600,,795,195
2012,Hazardous Substance Superfund,Enforcement,Superfund: Enforcement,174821.5,172668,169844,,172668,2824
2012,Hazardous Substance Superfund,Enforcement,Superfund: Federal Facilities Enforcement,9196.2,10570,10530,,10570,40
2012,Hazardous Substance Superfund,Enforcement,Criminal Enforcement,8417.3,8066,8252,,8066,186
2012,Hazardous Substance Superfund,Enforcement,Enforcement Training,756.5,899,0,,899,899
2012,Hazardous Substance Superfund,Enforcement,Forensics Support,2727,2450,2389,,2450,61
2012,Hazardous Substance Superfund,Enforcement,"Subtotal, Enforcement",196809.5,195448,191615,,195448,3833
2012,Hazardous Substance Superfund,Homeland Security,Homeland Security: Critical Infrastructure Protection,,,,,,
2012,Hazardous Substance Superfund,Homeland Security,Decontamination,89.6,198,0,,198,198
2012,Hazardous Substance Superfund,Homeland Security,Homeland Security: Critical Infrastructure Protection (other activities),1179.9,1562,0,,1562,1562
2012,Hazardous Substance Superfund,Homeland Security,"Subtotal, Homeland Security: Critical Infrastructure Protection",1269.5,1760,0,,1760,1760
2012,Hazardous Substance Superfund,Homeland Security,"Homeland Security: Preparedness, Response, and Recovery",,,,,,
2012,Hazardous Substance Superfund,Homeland Security,Decontamination,6087.1,10798,5908,,10798,4890
2012,Hazardous Substance Superfund,Homeland Security,Laboratory Preparedness and Response,5111.1,9626,5635,,9626,3991
2012,Hazardous Substance Superfund,Homeland Security,"Homeland Security: Preparedness, Response, and Recovery (other activities)",40360.7,33156,29119,,33156,4037
2012,Hazardous Substance Superfund,Homeland Security,"Subtotal, Homeland Security: Preparedness, Response, and Recovery",51558.9,53580,40662,,53580,12918
2012,Hazardous Substance Superfund,Homeland Security,Homeland Security: Protection of EPA Personnel and Infrastructure,1194,1194,1172,,1194,22
2012,Hazardous Substance Superfund,Homeland Security,"Subtotal, Homeland Security",54022.4,56534,41834,,56534,14700
2012,Hazardous Substance Superfund,Information Exchange / Outreach,Exchange Network,1438.6,1433,1433,,1433,0
2012,Hazardous Substance Superfund,IT / Data Management / Security,Information Security,524.3,785,728,,785,57
2012,Hazardous Substance Superfund,IT / Data Management / Security,IT / Data Management,16498.3,17087,15352,,17087,1735
2012,Hazardous Substance Superfund,IT / Data Management / Security,"Subtotal, IT / Data Management / Security",17022.6,17872,16080,,17872,1792
2012,Hazardous Substance Superfund,Legal / Science / Regulatory / Economic Review,Alternative Dispute Resolution,863.5,893,927,,893,34
2012,Hazardous Substance Superfund,Legal / Science / Regulatory / Economic Review,Legal Advice: Environmental Program,658.7,746,750,,746,4
2012,Hazardous Substance Superfund,Legal / Science / Regulatory / Economic Review,"Subtotal, Legal / Science / Regulatory / Economic Review",1522.2,1639,1677,,1639,38
2012,Hazardous Substance Superfund,Operations and Administration,Facilities Infrastructure and Operations,,,,,,
2012,Hazardous Substance Superfund,Operations and Administration,Rent,44239,44300,47112,,44300,2812
2012,Hazardous Substance Superfund,Operations and Administration,Utilities,2630.9,3397,3765,,3397,368
2012,Hazardous Substance Superfund,Operations and Administration,Security,7633.1,8299,8282,,8299,17
2012,Hazardous Substance Superfund,Operations and Administration,Facilities Infrastructure and Operations (other activities),21549,22486,22272,,22486,214
2012,Hazardous Substance Superfund,Operations and Administration,"Subtotal, Facilities Infrastructure and Operations",76052,78482,81431,,78482,2949
2012,Hazardous Substance Superfund,Operations and Administration,Financial Assistance Grants / IAG Management,3240.9,2945,3243,,2945,298
2012,Hazardous Substance Superfund,Operations and Administration,Acquisition Management,23820.8,24684,24097,,24684,587
2012,Hazardous Substance Superfund,Operations and Administration,Human Resources Management,4332.7,5580,7046,,5580,1466
2012,Hazardous Substance Superfund,Operations and Administration,"Central Planning, Budgeting, and Finance",28192.2,27490,22252,,27490,5238
2012,Hazardous Substance Superfund,Operations and Administration,"Subtotal, Operations and Administration",135638.6,139181,138069,,139181,1112
2012,Hazardous Substance Superfund,Research: Sustainable Communities,Research: Sustainable and Healthy Communities,22525.3,21264,17706,,21264,3558
2012,Hazardous Substance Superfund,Research: Chemical Safety and Sustainability,Human Health Risk Assessment,3169.1,3404,3342,,3404,62
2012,Hazardous Substance Superfund,Superfund Cleanup,Superfund: Emergency Response and Removal,225840,202330,194895,,202330,7435
2012,Hazardous Substance Superfund,Superfund Cleanup,Superfund: EPA Emergency Preparedness,9667.5,9632,9263,,9632,369
2012,Hazardous Substance Superfund,Superfund Cleanup,Superfund: Federal Facilities,33605,32105,26242,,32105,5863
2012,Hazardous Substance Superfund,Superfund Cleanup,Superfund: Remedial,693835.2,605438,574499,,605438,30939
2012,Hazardous Substance Superfund,Superfund Cleanup,Superfund: Support to Other Federal Agencies,6575,6575,5858,,6575,717
2012,Hazardous Substance Superfund,Superfund Cleanup,"Subtotal, Superfund Cleanup",969522.7,856080,810757,,856080,45323
2012,Hazardous Substance Superfund,,"Total, Hazardous Substance Superfund",1414791.3,1306541,1236231,,1306541,70310
2012,Leaking Underground Storage Tanks,Enforcement,Civil Enforcement,0,0,832,,0,832
2012,Leaking Underground Storage Tanks,Compliance,Compliance Assistance and Centers,756.8,797,0,,797,797
2012,Leaking Underground Storage Tanks,IT / Data Management / Security,IT / Data Management,152.3,162,0,,162,162
2012,Leaking Underground Storage Tanks,Operations and Administration,Facilities Infrastructure and Operations,,,,,,
2012,Leaking Underground Storage Tanks,Operations and Administration,Rent,696,696,696,,696,0
2012,Leaking Underground Storage Tanks,Operations and Administration,Facilities Infrastructure and Operations (other activities),175.9,208,220,,208,12
2012,Leaking Underground Storage Tanks,Operations and Administration,"Subtotal, Facilities Infrastructure and Operations",871.9,904,916,,904,12
2012,Leaking Underground Storage Tanks,Operations and Administration,Acquisition Management,172.4,165,163,,165,2
2012,Leaking Underground Storage Tanks,Operations and Administration,"Central Planning, Budgeting, and Finance",1312,1115,512,,1115,603
2012,Leaking Underground Storage Tanks,Operations and Administration,"Subtotal, Operations and Administration",2356.3,2184,1591,,2184,593
2012,Leaking Underground Storage Tanks,Underground Storage Tanks (LUST / UST),LUST / UST,17901.7,11613,11982,,11613,369
2012,Leaking Underground Storage Tanks,Underground Storage Tanks (LUST / UST),LUST Cooperative Agreements,55963.6,63570,63192,,63570,378
2012,Leaking Underground Storage Tanks,Underground Storage Tanks (LUST / UST),LUST Prevention,35030.1,34430,34430,,34430,0
2012,Leaking Underground Storage Tanks,Underground Storage Tanks (LUST / UST),"Subtotal, Underground Storage Tanks (LUST / UST)",108895.4,109613,109604,,109613,9
2012,Leaking Underground Storage Tanks,Research: Sustainable Communities,Research: Sustainable and Healthy Communities,422.5,345,454,,345,109
2012,Leaking Underground Storage Tanks,,"Total, Leaking Underground Storage Tanks",112583.3,113101,112481,,113101,620
2012,Inland Oil Spill Programs,Compliance,Compliance Assistance and Centers,263.7,269,0,,269,269
2012,Inland Oil Spill Programs,Compliance,Compliance Monitoring,0,0,138,,0,138
2012,Inland Oil Spill Programs,Compliance,"Subtotal, Compliance",263.7,269,138,,269,131
2012,Inland Oil Spill Programs,Enforcement,Civil Enforcement,2082.8,1998,2902,,1998,904
2012,Inland Oil Spill Programs,IT / Data Management / Security,IT / Data Management,24,24,0,,24,24
2012,Inland Oil Spill Programs,Oil,"Oil Spill: Prevention, Preparedness and Response",13494.8,14944,19472,,14944,4528
2012,Inland Oil Spill Programs,Operations and Administration,Facilities Infrastructure and Operations,,,,,,
2012,Inland Oil Spill Programs,Operations and Administration,Rent,438,438,438,,438,0
2012,Inland Oil Spill Programs,Operations and Administration,Facilities Infrastructure and Operations (other activities),51.4,67,98,,67,31
2012,Inland Oil Spill Programs,Operations and Administration,,,,,,,
2012,Inland Oil Spill Programs,Operations and Administration,"Subtotal, Facilities Infrastructure and Operations",489.4,505,536,,505,31
2012,Inland Oil Spill Programs,Operations and Administration,"Subtotal, Operations and Administration",489.4,505,536,,505,31
2012,Inland Oil Spill Programs,Research: Sustainable Communities,Research: Sustainable and Healthy Communities,549.7,639,614,,639,25
2012,Inland Oil Spill Programs,,"Total, Inland Oil Spill Programs",16904.4,18379,23662,,18379,5283
2012,State and Tribal Assistance Grants,State and Tribal Assistance Grants (STAG),Infrastructure Assistance: Clean Water SRF,1695365.8,2100000,1550000,,2100000,550000
2012,State and Tribal Assistance Grants,State and Tribal Assistance Grants (STAG),Infrastructure Assistance: Drinking Water SRF,1143484.5,1387000,990000,,1387000,397000
2012,State and Tribal Assistance Grants,State and Tribal Assistance Grants (STAG),Infrastructure Assistance: Alaska Native Villages,16634.7,13000,10000,,13000,3000
2012,State and Tribal Assistance Grants,State and Tribal Assistance Grants (STAG),Brownfields Projects,133697,100000,99041,,100000,959
2012,State and Tribal Assistance Grants,State and Tribal Assistance Grants (STAG),Clean School Bus Initiative,68.2,0,0,,0,0
2012,State and Tribal Assistance Grants,State and Tribal Assistance Grants (STAG),Diesel Emissions Reduction Grant Program,115807.2,60000,0,,60000,60000
2012,State and Tribal Assistance Grants,State and Tribal Assistance Grants (STAG),Targeted Airshed Grants,10000,20000,0,,20000,20000
2012,State and Tribal Assistance Grants,State and Tribal Assistance Grants (STAG),Infrastructure Assistance: Mexico Border,24503.5,17000,10000,,17000,7000
2012,State and Tribal Assistance Grants,State and Tribal Assistance Grants (STAG),"Subtotal, State and Tribal Assistance Grants (STAG)",3139560.9,3697000,2659041,,3697000,1037959
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Beaches Protection,10194.2,9900,9900,,9900,0
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Brownfields,56100.7,49495,49495,,49495,0
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Environmental Information,10618.9,10000,10200,,10000,200
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Hazardous Waste Financial Assistance,103161.8,103346,103412,,103346,66
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Homeland Security,2863.1,0,0,,0,0
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Lead,15162.6,14564,14855,,14564,291
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Local Govt Climate Change,9500,10000,0,,10000,10000
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Multi-Media Tribal Implementation,0,0,20000,,0,20000
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Nonpoint Source (Sec. 319),194818.5,200857,164757,,200857,36100
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Pesticides Enforcement,18494.3,18711,19085,,18711,374
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Pesticides Program Implementation,13195.4,13520,13140,,13520,380
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Pollution Control (Sec. 106) Monitoring Grants,18314,18500,11300,,18500,7200
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Pollution Control (Sec. 106) (other activities),207627.1,210764,238964,,210764,28200
2012,State and Tribal Assistance Grants,Categorical Grants,"Subtotal, Categorical Grant: Pollution Control (Sec. 106)",225941.1,229264,250264,,229264,21000
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Pollution Prevention,4484.8,4940,5039,,4940,99
2012,State and Tribal Assistance Grants,Categorical Grants,Categorical Grant: Public Water System Supervision (PWSS),107095.7,105700,109700,,105700,4000
